project_id,deployment_id,placename,longitude,latitude,start_date,end_date,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,subproject_design,event_name,event_description,event_type,recorded_by
2003388,GE_Agriculturalarea_21_Bettenreute_Loc_09_SE9,GE_Agriculturalarea_21_Bettenreute_Loc_09,9.54438,47.85828,15/09/21,27/10/21,None,,Other,Near a trap,2028598,0,Camera Functioning,Knee height,,Parallel,,,,,GE_Agriculturalarea_Bettenreute_21,,,,,
2003388,GE_AgriculturalZrea_21_Bettenreute_Loc_10_SE10,GE_Agriculturalarea_21_Bettenreute_Loc_10,9.55582,47.85762,15/09/21,27/10/21,None,,Other,,2028599,0,Camera Functioning,Knee height,,Parallel,,,,,GE_Agriculturalarea_Bettenreute_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_04_dep2 09/10/2021,LV_Forest_Research_Station_Kalsnava_loc_04,25.8886,56.6789,10/09/21,01/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_06_dep2 09/10/2021,LV_Forest_Research_Station_Kalsnava_loc_06,25.8739,56.6728,10/09/21,01/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_07_dep1 09/02/2021,LV_Forest_Research_Station_Kalsnava_loc_07,25.8522,56.6756,02/09/21,10/09/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_07_dep2 09/10/2021,LV_Forest_Research_Station_Kalsnava_loc_07,25.8522,56.6756,10/09/21,01/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,IT_Urban_Ecology_Varese_21_loc06 09/30/2021,IT_Urban_Ecology_Varese_21_loc06,8.854,45.788,30/09/21,03/11/21,None,,None,,2024833,0,Unknown Failure,Knee height,,Parallel,,,,,IT_Urban_Ecology_Varese_21,,,,,
2003388,IT_Urban_Ecology_Varese_21_loc07 09/30/2021,IT_Urban_Ecology_Varese_21_loc07,8.843,45.788,30/09/21,02/11/21,None,,None,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Urban_Ecology_Varese_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_08_dep1 09/02/2021,LV_Forest_Research_Station_Kalsnava_loc_08,25.8553,56.6761,02/09/21,10/09/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,IT_Urban_Ecology_Varese_21_loc08 09/30/2021,IT_Urban_Ecology_Varese_21_loc08,8.849,45.8,30/09/21,03/11/21,None,,None,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Urban_Ecology_Varese_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_08_dep2 09/10/2021,LV_Forest_Research_Station_Kalsnava_loc_08,25.8553,56.6761,10/09/21,01/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,IT_Urban_Ecology_Varese_21_loc09 09/30/2021,IT_Urban_Ecology_Varese_21_loc09,8.843,45.786,30/09/21,02/11/21,None,,None,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Urban_Ecology_Varese_21,,,,,
2003388,IT_Urban_Ecology_Varese_21_loc10 09/30/2021,IT_Urban_Ecology_Varese_21_loc10,8.86,45.786,30/09/21,03/11/21,None,,None,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Urban_Ecology_Varese_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_09_dep2 09/10/2021,LV_Forest_Research_Station_Kalsnava_loc_09,25.861233,56.687643,10/09/21,01/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_10_dep1 09/02/2021,LV_Forest_Research_Station_Kalsnava_loc_10,25.8614,56.6875,02/09/21,10/09/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_10_dep2 09/10/2021,LV_Forest_Research_Station_Kalsnava_loc_10,25.8614,56.6875,10/09/21,01/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,UK_Forest_Suburban_21_loc_03 09/29/2021,UK_Forest_Suburban_21_loc_03,-1.5974307,55.0242475,29/09/21,01/11/21,None,,None,,2028612,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_13 _dep110/01/2021,LV_Forest_Research_Station_Kalsnava_loc_13,25.8879,56.6841,01/10/21,29/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,UK_Forest_Suburban_21_loc_05 09/28/2021,UK_Forest_Suburban_21_loc_05,-1.591011,55.026221,28/09/21,01/11/21,None,,None,,2028613,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_14_dep1 10/01/2021,LV_Forest_Research_Station_Kalsnava_loc_14,25.8942,56.6783,01/10/21,29/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,UK_Forest_Suburban_21_loc_01 09/28/2021,UK_Forest_Suburban_21_loc_01,-1.5956,55.02284,28/09/21,01/11/21,None,,None,,2026723,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,UK_Forest_Suburban_21_loc_06 09/29/2021,UK_Forest_Suburban_21_loc_06,-1.59417,55.02813,29/09/21,01/11/21,None,,None,,2028533,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,UK_Forest_Suburban_21_loc_15 10/01/2021,UK_Forest_Suburban_21_loc_15,-1.60931,55.0272,01/10/21,01/11/21,None,,None,,2028617,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_15_dep1 10/01/2021,LV_Forest_Research_Station_Kalsnava_loc_15,25.8852,56.6792,01/10/21,29/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_16_dep1 10/01/2021,LV_Forest_Research_Station_Kalsnava_loc_16,25.8752,56.6707,01/10/21,29/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_17_dep1 10/01/2021,LV_Forest_Research_Station_Kalsnava_loc_17,25.8717,56.6768,01/10/21,29/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,LV_Forest_Research_Station_Kalsnava_loc_18_dep1 10/01/2021,LV_Forest_Research_Station_Kalsnava_loc_18,25.8599,56.6767,01/10/21,29/10/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,LV_Forest_Forest Research Station Kalsnava_21,,,,,
2003388,Ramat Hanadiv Nature Park G01,Ramat Hanadiv Nature Park G,34.93879891,32.53664281,09/09/21,25/10/21,None,,Trail game,,2021262,0,Camera Functioning,Knee height,,Parallel,,,,,IL_Ramat_Hanadiv_Nature_Park_21,,,,,
2003388,Ramat Hanadiv Nature Park H01,Ramat Hanadiv Nature Park H,34.94733152,32.540095,09/09/21,25/10/21,None,,Trail game,,2021262,0,Camera Functioning,Knee height,,Parallel,,,,,IL_Ramat_Hanadiv_Nature_Park_21,,,,,
2003388,IT_Carso_Triestino_21_dep_07 09/10/2021,IT_Carso_Triestino_21_loc_07,13.8195,45.6792,10/09/21,10/10/21,None,,None,,2028621,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Carso triestino_21,,,,,
2003388,UK_Forest_Suburban_21_loc_14 10/01/2021,UK_Forest_Suburban_21_loc_14,-1.6070278,55.02589333,01/10/21,01/11/21,None,,None,,2028622,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,IT_carso_triestino_21_dep_12 10/10/2021,IT_carso_triestino_21_loc_12,13.8257,45.6825,10/10/21,31/10/21,None,,None,,2028621,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Carso triestino_21,,,,,
2003388,IT_carso_triestino_21_dep_08 10/01/2021,IT_carso_triestino_21_loc_08,13.8802,45.6268,01/10/21,31/10/21,None,,None,,2027856,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Carso triestino_21,,,,,
2003388,UK_Forest_Suburban_21_loc_10 09/29/2021,UK_Forest_Suburban_21_loc_10,-1.59739,55.02774,29/09/21,01/11/21,None,,None,,2028623,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,IT_carso_triestino_21_loc_09 10/01/2021,IT_carso_triestino_21_loc_09,13.8932,45.6202,01/10/21,31/10/21,None,,None,,2027857,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Carso triestino_21,,,,,
2003388,UK_Forest_Suburban_21_loc_12 09/29/2021,UK_Forest_Suburban_21_loc_12,-1.6006282,55.028182,29/09/21,01/11/21,None,,None,,2028624,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,UK_Forest_Suburban_21_loc_13 10/28/2021,UK_Forest_Suburban_21_loc_13,-1.603855,55.024522,28/10/21,01/11/21,None,,None,,2028625,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,UK_Forest_Suburban_21_loc_08 09/30/2021,UK_Forest_Suburban_21_loc_08,-1.600757,55.02396,30/09/21,02/11/21,None,,None,,2028628,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,IT_carso_triestino_21_dep_10 10/01/2021,IT_carso_triestino_21_loc_10,13.9019,45.6363,01/10/21,31/10/21,None,,None,,2026723,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Carso triestino_21,,,,,
2003388,IT_carso_triestino_21_dep_11 10/01/2021,IT_carso_triestino_21_loc_11,13.8892,45.6459,01/10/21,01/11/21,None,,None,,2027930,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Carso triestino_21,,,,,
2003388,Klepelshagen 09/01/2021,Klepelshagen,13.74586046,53.56459484,01/09/21,30/09/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc22_dep1,CH_moorlandsforest_Ibergeregg_21_loc21,8.73751055,47.04337781,26/08/21,03/11/21,None,,None,,2028644,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc28_dep1,CH_moorlandsforest_Ibergeregg_21_loc28,8.73982845,47.0499548,26/08/21,03/11/21,None,,None,,2028645,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc37_dep1,CH_moorlandsforest_Ibergeregg_21_loc37,8.74858372,47.05544189,26/08/21,03/11/21,None,,None,,2028646,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc23_dep1,CH_moorlandsforest_Ibergeregg_21_loc23,8.75007788,47.05033295,26/08/21,03/11/21,None,,None,,2028647,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc32_dep1,CH_moorlandsforest_Ibergeregg_21_loc32,8.74081343,47.0449867,26/08/21,03/11/21,None,,None,,2028648,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,NO_Forest_Evenstad_21_4.666 08/29/2021,NO_Forest_Evenstad_21_4.666,11.1673464,61.400498,29/08/21,29/09/21,None,,None,,2027940,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,NO_Forest_Evenstad_21_38.141 08/28/2021,NO_Forest_Evenstad_21_38.141,11.1646903,61.4234664,28/08/21,29/09/21,None,,None,,2027940,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,NO_Forest_Evenstad_21_17.61 08/28/2021,NO_Forest_Evenstad_21_17.61,11.1774575,61.4122166,28/08/21,29/10/21,None,,None,,2027940,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc38_dep1,CH_moorlandsforest_Ibergeregg_21_loc38,8.73786028,47.04912245,26/08/21,03/11/21,None,,None,,2028653,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc35_dep1,CH_moorlandsforest_Ibergeregg_21_loc35,8.74417081,47.04882594,26/08/21,03/11/21,None,,None,,2028654,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc11 10/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc11,19.58132,49.56528,01/10/21,02/11/21,None,,Other,,2028655,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc34_dep1,CH_moorlandsforest_Ibergeregg_21_loc34,8.74564147,47.04814348,26/08/21,03/11/21,None,,None,,2028656,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,UK_Forest_Suburban_21_loc_04 09/28/2021,UK_Forest_Suburban_21_loc_04,-1.59477,55.02625,28/09/21,06/11/21,None,,None,,2028657,1,Camera Functioning,Knee height,,Parallel,,,,,UK_Forest_suburban_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc12 10/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc12,19.57376,49.57087,01/10/21,03/11/21,None,,Other,animal paths in the forest,2028658,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc33_dep1,CH_moorlandsforest_Ibergeregg_21_loc33,8.74200905,47.04706925,26/08/21,03/11/21,None,,None,,2028659,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,IT_Alta Val di Non_21_dep13,IT_Alta Val di Non_21_loc13,11.00492168,46.46271192,31/08/21,30/09/21,None,,None,,2028660,5,Camera Functioning,Knee height,,Parallel,,,,,IT_Alta Val di Non_21,,,,,
2003388,CH_moorlandsforest_Ibergeregg_21_loc3_dep1,CH_moorlandsforest_Ibergeregg_21_loc3,8.72829541,47.0454519,26/08/21,03/11/21,None,,None,,2028661,0,Camera Functioning,Knee height,,Parallel,,,,,CH_moorlandsforest_Ibergeregg_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc13 10/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc13,19.57073,49.57117,01/10/21,03/11/21,None,,Other,road forest,2028662,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,DE_Forest_Stadtwald Konstanz_21_loc11 08/24/2021,DE_Forest_Stadtwald Konstanz_21_loc11,9.187446,47.692047,24/08/21,25/10/21,None,,None,,2028663,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Stadtwald Konstanz_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc14 10/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc14,19.57898,49.56827,01/10/21,03/11/21,None,,Other,forest road,2028664,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc15 10/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc15,19.57775,49.56369,01/10/21,03/11/21,None,,Other,animal paths in the forest,2028665,0,Camera Functioning,Chest height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PNPPSM_1-01_2021,PNPPSM_1-01,11.7189527,46.3307385,06/09/21,11/10/21,None,,Trail hiking,,2028666,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Parco_Regionale_Paneveggio_21,,,,,
2003388,PNPPSM_1-02_2021,PNPPSM_1-02,11.74154672,46.32879161,06/09/21,11/10/21,None,,Trail hiking,,2028667,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Parco_Regionale_Paneveggio_21,,,,,
2003388,NO_Forest_Evenstad_21_9.33 08/28/2021,NO_Forest_Evenstad_21_9.33,11.1533866,61.4040626,28/08/21,27/09/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,NO_Forest_Evenstad_21_12.42 08/28/2021,NO_Forest_Evenstad_21_12.42,11.2127317,61.3981844,28/08/21,27/09/21,None,,None,,2026689,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,PNPPSM_1-03_2021,PNPPSM_1-03,11.77393846,46.3263811,06/09/21,11/10/21,None,,Trail hiking,,2028674,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Parco_Regionale_Paneveggio_21,,,,,
2003388,NO_Forest_Evenstad_21_12.43 08/28/2021,NO_Forest_Evenstad_21_12.43,11.2023359,61.4053951,28/08/21,27/09/21,None,,None,,2026689,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,NO_Forest_Evenstad_21_18.66 08/28/2021,NO_Forest_Evenstad_21_18.66,11.1988008,61.4143501,28/08/21,27/09/21,None,,None,,2026689,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,NO_Forest_evenstad_21_26.95 08/28/2021,NO_Forest_evenstad_21_26.95,11.1611831,61.4161219,28/08/21,27/09/21,None,,None,,2026689,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,NO_Forest_Evenstad_21_40.176 08/28/2021,NO_Forest_Evenstad_21_40.176,11.1250863,61.4352201,28/08/21,30/09/21,None,,None,,2026689,0,Camera Functioning,Knee height,,Parallel,,,,,NO_Forest_Evenstad_21,,,,,
2003388,PNPPSM_1-04_2021,PNPPSM_1-04,11.78719553,46.3268901,06/09/21,11/10/21,None,,Trail hiking,,2028677,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Parco_Regionale_Paneveggio_21,,,,,
2003388,IT_burnt areas_Monte Pisano_21_dep_01,IT_burnt areas_Monte Pisano_21_loc_01,10.5312,43.7397,07/10/21,01/11/21,None,,Trail game,,2028680,0,Camera Functioning,Knee height,,Parallel,,,,,IT_burnt areas_Monte Pisano_21,,,,,
2003388,IT_burnt areas_Monte Pisano_21_dep_02,IT_burnt areas_Monte Pisano_21_loc_02,10.53,43.7382,07/10/21,01/11/21,None,,Trail game,,2028687,0,Camera Functioning,Knee height,,Parallel,,,,,IT_burnt areas_Monte Pisano_21,,,,,
2003388,AT_Forest_Wilderness Area Dürrenstein_21_dep_01,AT_Forest_Wilderness Area Dürrenstein_21_loc_1,15.11069384,47.77347081,21/08/21,01/10/21,None,,None,,2028721,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_Wilderness Area Dürrenstein_21,,,,,
2003388,IT_burnt areas_Monte Pisano_21_dep_03,IT_burnt areas_Monte Pisano_21_loc_03,10.5388,43.7342,07/10/21,01/11/21,None,,Trail game,,2028723,0,Camera Functioning,Knee height,,Parallel,,,,,IT_burnt areas_Monte Pisano_21,,,,,
2003388,IT_burnt areas_Monte Pisano_21_dep_06,IT_burnt areas_Monte Pisano_21_loc_06,10.5364,43.7311,07/10/21,01/11/21,None,,Trail game,,2028724,0,Camera Functioning,Knee height,,Parallel,,,,,IT_burnt areas_Monte Pisano_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc16 10/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc16,19.49248,49.60261,01/10/21,14/10/21,None,,Other,animal paths in the forest,2028769,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,DE_Agriculture_Eschwege_21_Es_11,DE_Agriculture_Eschwege_21_Loc_11,10.079969,51.200427,07/10/21,03/11/21,None,,None,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Agriculture_Eschwege_21,,,,,
2003388,ES_Wetland_Aiguamolls_Empordà_21_loc_8.2 09/06/2021,ES_Wetland_Aiguamolls_Empordà_21_loc_8.2,3.110053,42.231264,06/09/21,16/10/21,None,,None,,2027921,1,Camera Functioning,Knee height,,Parallel,,,,,ES_Wetland_Aiguamolls_Empordà_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc16_deployment02,PL_Forest_BabiaGoraNationalPark_21_loc16,19.49248,49.60261,15/10/21,03/11/21,None,,Other,animal paths in the forest,2028769,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PNPPSM_1-05_2021,PNPPSM_1-05,11.69879912,46.3175327,06/09/21,11/10/21,None,,Road dirt,,2028770,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Parco_Regionale_Paneveggio_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_01 09/01/2021,GER_Wetland_Gut Klepelshagen_21_01,13.75827799,53.54558755,01/09/21,30/09/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_16 10/07/2021,GER_Wetland_Gut Klepelshagen_21_16,13.75221084,53.5444018,07/10/21,02/11/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_15 10/07/2021,GER_Wetland_Gut Klepelshagen_21_15,13.74160002,53.56022177,07/10/21,02/11/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_14 10/07/2021,GER_Wetland_Gut Klepelshagen_21_14,13.73234103,53.55317299,07/10/21,01/11/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_13 10/01/2021,GER_Wetland_Gut Klepelshagen_21_13,13.71454189,53.56342074,01/10/21,02/11/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_12 10/01/2021,GER_Wetland_Gut Klepelshagen_21_12,13.76212428,53.56422363,01/10/21,28/10/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,AT_Forest_Wilderness Area Dürrenstein_21_dep_2,AT_Forest_Wilderness Area Dürrenstein_21_loc_2,15.10898067,47.77539979,21/08/21,01/10/21,None,,None,,2028721,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_Wilderness Area Dürrenstein_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_11 10/01/2021,GER_Wetland_Gut Klepelshagen_21_11,13.75574062,53.57028942,01/10/21,28/11/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_10 09/01/2021,GER_Wetland_Gut Klepelshagen_21_10,13.7223203,53.55379761,01/09/21,01/10/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_09 09/01/2021,GER_Wetland_Gut Klepelshagen_21_09,13.75305841,53.58603602,01/09/21,30/09/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_08 09/01/2021,GER_Wetland_Gut Klepelshagen_21_08,13.75073026,53.57854565,01/09/21,30/10/21,None,,Nest site,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,PNPPSM_1-06_2021,PNPPSM_1-06,11.72471268,46.3101044,06/09/21,11/10/21,None,,Road dirt,,2028771,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Parco_Regionale_Paneveggio_21,,,,,
2003388,GER_Wetland_Gut Klepelshagen_21_07 09/01/2021,GER_Wetland_Gut Klepelshagen_21_07,13.76022528,53.56897694,01/09/21,07/10/21,None,,Water source,,2028643,20,Camera Functioning,Knee height,,Parallel,,,,,GER_Wetland_Gut Klepelshagen_21,,,,,
2003388,AT_Forest_Wilderness Area Dürrenstein_21_dep_3,AT_Forest_Wilderness Area Dürrenstein_21_loc_3,15.10721733,47.77725411,21/08/21,01/10/21,None,,None,,2028721,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_Wilderness Area Dürrenstein_21,,,,,
2003388,AT_Forest_Wilderness Area Dürrenstein_21_dep_4,AT_Forest_Wilderness Area Dürrenstein_21_loc_4,15.10392271,47.7772158,21/08/21,01/10/21,None,,Trail game,,2028721,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_Wilderness Area Dürrenstein_21,,,,,
2003388,DE_Agriculture_Eschwege_21_Es_01,DE_Agriculture_Eschwege_21_Loc_01,10.028052,51.204879,07/10/21,03/11/21,None,,None,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Agriculture_Eschwege_21,,,,,
2003388,DE_Agriculture_Eschwege_21_Es_02,DE_Agriculture_Eschwege_21_Loc_02,10.036652,51.204036,07/10/21,03/11/21,None,,None,,2026489,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Agriculture_Eschwege_21,,,,,
2003388,DE_Agriculture_Eschwege_21_Es_03,DE_Agriculture_Eschwege_21_Loc_03,10.048717,51.196059,07/10/21,03/11/21,None,,None,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Agriculture_Eschwege_21,,,,,
